2
1
1
1
1
3
0
12
1
1
1
1
1
1
1
1
1
0,1
1
1
1
1
1
1
1
1
1
0
1
1
1
1
1
1
1
1
1
1
1
1
1
1
0
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
0
1
1
1
1
1
1
1
1
1
1
0
1
0
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
0
0
1
1
1
1
0
1
1
1
1
1
1
1
1
0
0
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
13
1
9
0,2
1
0,8
0
3
3
1
0
1
1
1
1
0,5
1
1
1
0
1
1
1
1
1
1
1
1
0
1
1
1
0
0
1
1
0,3
1
1
0
1
1
1
1
1
0,5
1
1
1
0,1
1
1
1
1
1
1,2
1
1
1
1
0
1
1
2
0,5
3
0,1
3
1
0,1
1
0,3
0,2
1
0,3
1
1
1
0,15
0,5
1
3,2
1
1
2
1
70
1,5
0,2
0,12
0,12
1
1
1
1
1
1
0,5
1
1
1
0,5
1
1
6
0,12
0,3
0,2
0,1
0,1
1
0,1
1
1
2,3
0,1
0,1
0,3
2
1
0,6
0,1
1
0,1
1
1
0,5
0,5
0,2
0,1
0,5
0,15
0,3
0,2
1
1
1
1
0,5
0,08
1
2
1
1
0,7
4
1
4
1
0,3
2
1
1
1
0,4
1
1
0,1
0,5
0,15
1
0,1
0,1
1
1
0,1
1
1
0,1
1
0,2
0,12
0,1
0,5
0,2
0,7
1
1
0
0
0
3,5
2
0
0
8
1
1
0,1
3
0
1
1,5
5
3
1
1
0,05
0,5
0,1
0,2
0,1
5
0,1
1
3
1
4,5
4,5
0
1
0,15
6
0,05
1
1
0,15
0,5
0,5
0,05
0
3
1
1
1
2
1
0
0,3
0
0,5
1
1
1
0,2
1
1
1
2
5
3
2
0,3
0,2
1
1
0,5
1
1
1
0,5
1
0,1
0,2
0,1
1
3
3
0,12
1
1
1,5
0,2
1
1
1
1
1
2
1
1
1
0,5
1
0,5
0,5
1
1
4
1
1
1
1
1
2
1
1,5
0
0,1
0,2
3
3
1
1
1
1
7
0,12
0,25
0,5
1
0,6
1
0,5
0,2
1
1
0,2
1,5
1
2,5
0,1
0,3
0,9
0,4
0,2
0,6
1
1
0,2
1
0,2
1
1
1
0,1
1
2
1
0,15
0,1
0,5
0,1
4
0,5
1
0,5
0,5
1
0,5
0,1
1
1
2
0,3
0,3
0,1
1,2
1
1
1
0,4
0,2
0,1
0,1
0,3
1,1
1
1
1
1
1
0,1
0,2
1
1
1
0,2
1
0,5
0,2
0,2
0,2
0,2
4,5
3,5
3,5
0,5
2
2
1,1
0,2
1
1
1
2
1,5
0,1
1
1
1
1
6
0,25
1
1
0,6
1,2
2
0,8
1
1
0,1
1
6
2
18
1
1
1
0,2
3
0,2
0,6
1
0,01
0,01
2
0
0,4
0,2
1
1
1
1
1
0,12
1
1
2,5
1
1
3
2,5
0,8
6
1
0,03
1
5
0,1
1
0,3
0,3
1
0,1
0,1
0,7
2
1
1
1
1
1
1
1
0,1
0,5
1
0,7
1
0,3
0,1
0,4
0,1
0,1
0,2
0,3
0,2
0,2
0,2
0,5
0,2
0
1
0,2
0,6
0,3
2
1
0,5
0,1
1
0,2
0,5
0,9
0,4
1
0,5
0,1
0,7
0,2
0,3
0,05
0,2
1
1
0,1
0,3
0,4
1
1
5
1,1
0,6
0,2
0,2
1
0,1
0,25
0,5
0,25
0,6
0,1
0,5
1
0,1
1
1
1
0,5
1
0,1
0,1
1
2
1
0,6
0,1
0,3
0,5
1
0
1
1
0,1
0,1
0,3
0,5
1
0,3
1
0
4
1
1
1
1
0,4
0,4
0,6
0,5
0,4
0,6
0,1
0,05
0,5
0,1
1
0,2
0,2
0,4
1
0,1
1
0,7
1
1
0
1
1
1
0,2
0,6
0,2
1
0,2
1
1
1
1
1
0,4
1
0,3
1
1
1
3
0,2
1
0,05
1
1
1
0,05
0,05
0,6
0,3
0
1
1
1
1
1
0,2
1
1
0,3
1,3
